Module 001 Port2 FD-H20 Instantaneous flow rate,Module 001 Port3 FD-H32 Instantaneous flow rate,Module 002 Port1 FD-H20 Instantaneous flow rate,Module 003 Port3 FD-H32 Instantaneous flow rate
72,231,83,0
72,227,83,0
72,228,82,0
72,226,83,0
72,227,83,0
72,227,83,0
72,227,82,249
72,230,82,786
71,229,82,1241
71,224,83,1500
71,222,83,1728
70,219,82,1839
70,220,83,1957
70,221,82,2037
70,223,82,2082
70,225,82,2112
71,226,82,2136
71,224,82,2152
71,225,81,2156
71,225,82,2151
71,225,82,1740
71,225,83,1174
72,224,83,904
72,225,83,612
73,227,83,444
72,229,84,303
73,230,85,221
73,232,85,151
74,234,84,112
74,230,84,0
75,233,84,0
74,230,84,0
73,228,84,0
73,226,83,0
73,226,82,0
73,229,83,0
73,231,82,0
73,229,84,0
74,231,84,0
74,233,85,0
74,230,85,0
74,230,84,0
73,228,84,0
73,228,83,0
73,227,83,0
73,229,83,0
73,226,83,0
73,227,83,0
73,227,82,401
73,225,83,984
72,224,83,1266
72,225,83,1536
72,224,83,1763
72,224,83,1900
72,226,82,2001
72,226,82,2089
71,225,82,2125
71,223,82,2179
71,224,82,2210
71,226,81,2233
71,225,82,2248
71,225,82,1561
71,225,82,1207
71,223,82,819
71,222,83,592
71,221,83,401
73,229,84,290
74,232,84,195
75,234,85,139
76,235,85,100
76,237,85,0
77,237,87,0
75,238,86,0
74,235,85,0
74,234,84,0
73,231,85,0
73,230,85,0
74,231,85,0
74,231,85,0
74,236,86,0
75,237,87,0
76,237,87,0
78,240,89,0
79,242,89,0
81,244,90,0
81,249,91,0
83,251,91,0
83,253,92,0
83,252,93,0
84,255,91,530
84,255,91,1061
85,255,92,1384
85,254,93,1624
85,259,93,1786
85,257,93,1940
85,256,93,2027
85,253,93,2092
85,252,93,2137
85,255,93,2164
85,257,94,2196
86,259,94,2220
86,263,94,2245
86,261,93,1988
85,256,93,1439
86,257,93,1041
85,254,93,754
84,254,93,510
84,250,92,369
84,250,91,249
84,250,91,179
83,249,91,120
82,249,90,0
82,249,89,0
81,251,89,0
81,249,89,0
81,247,90,0
81,246,89,0
80,246,89,0
80,247,89,0
80,245,89,0
79,243,89,0
79,243,89,0
79,241,89,0
79,242,89,0
79,242,88,0
79,241,88,0
79,239,89,0
79,241,90,0
79,239,89,0
80,242,89,0
80,242,89,0
80,242,89,521
81,245,89,1046
81,245,89,1366
81,248,90,1542
81,248,91,1756
81,249,90,1895
81,247,90,1986
82,248,90,2054
82,251,91,2108
82,249,90,2136
82,251,90,2162
82,252,90,2189
83,253,90,2212
83,251,90,1820
83,253,91,1233
83,253,90,894
83,253,91,610
83,252,91,444
83,254,91,325
84,252,92,241
84,253,93,167
84,252,92,115
84,256,92,0
84,254,92,0
83,255,92,0
84,253,92,0
83,253,92,0
83,253,92,0
83,252,92,0
83,250,92,0
83,254,92,0
83,256,92,0
83,252,91,0
83,253,91,0
84,254,92,0
84,251,93,0
84,251,92,0
85,254,94,0
85,254,93,0
86,257,93,0
86,256,94,309
85,257,93,898
85,256,93,1212
85,257,93,1456
85,259,92,1652
84,261,92,1798
84,256,92,1878
84,252,93,1945
84,252,93,1997
84,252,93,2041
84,254,93,2064
83,254,93,2086
84,254,93,2122
85,256,92,2136
85,254,93,2022
86,255,93,1464
86,257,94,988
86,256,92,711
86,252,93,513
85,251,93,369
85,252,93,249
85,254,92,180
84,255,92,123
84,254,92,0
84,252,92,0
83,251,92,0
83,253,92,0
83,253,92,0
83,257,91,0
84,254,92,0
84,254,92,0
84,251,92,0
85,255,92,0
84,256,92,0
84,258,92,0
84,254,92,0
84,252,93,0
84,254,93,0
84,258,92,0
85,258,92,0
85,256,92,0
85,258,92,0
85,255,92,252
85,255,92,773
84,254,92,1167
85,256,92,1456
85,254,92,1700
85,256,93,1840
85,253,91,1960
85,253,91,2024
85,251,91,2098
83,249,90,2144
83,249,90,2173
82,250,90,2196
82,250,90,2218
81,249,90,2226
82,250,90,1725
82,250,89,1176
82,251,89,850
82,249,89,570
82,246,90,436
81,248,89,293
81,248,89,198
81,248,89,142
80,245,89,103
80,246,90,0
80,247,89,0
81,246,89,0
81,243,89,0
81,245,89,0
81,242,89,0
81,242,89,0
80,241,88,0
80,242,87,0
80,241,88,0
80,240,88,0
80,240,87,0
80,242,88,0
80,244,89,0
80,245,89,0
81,246,89,0
81,246,88,0
82,246,89,0
82,245,89,260
82,244,89,799
82,245,89,1194
82,248,90,1486
83,249,91,1725
84,252,91,1886
85,253,91,1984
85,255,91,2057
85,252,92,2086
86,253,91,2122
86,253,91,2156
79,308,91,2175
67,563,90,2200
57,709,89,1956
52,831,89,1335
48,900,88,965
45,956,87,648
43,983,87,498
42,1020,87,341
41,1033,88,250
40,1053,88,172
39,1063,89,125
38,1072,89,0
38,1077,88,0
37,1087,89,0
38,1083,89,0
37,1080,88,0
37,1076,87,0
36,1075,86,0
35,1073,85,0
35,1068,84,0
35,1067,85,0
34,1063,85,0
34,1058,85,0
34,1059,85,0
34,1062,85,0
34,1060,84,0
34,1059,85,0
34,1061,84,0
34,1059,84,0
35,1059,84,0
35,1058,85,337
35,1059,85,933
34,1051,85,1282
34,1053,84,1562
34,1052,83,1727
33,1047,82,1875
33,1035,81,1964
32,1030,81,2022
32,1022,81,2059
30,1021,81,2094
17,1078,80,2139
11,1125,80,2162
0,1175,82,2191
0,1200,82,1853
0,1234,84,1257
0,1251,84,974
0,1270,85,664
0,1286,85,479
0,1284,84,327
0,1282,84,222
-10,1273,84,161
-10,1264,84,126
-10,1255,83,0
0,1187,83,0
0,1132,83,0
14,1097,82,0
20,1077,81,0
23,1059,81,0
26,1040,81,0
27,1034,81,0
29,1035,81,0
29,1029,81,0
30,1025,82,0
30,1020,82,0
30,1023,82,0
31,1021,82,0
31,1027,82,0
31,1018,82,0
31,1023,81,0
31,1017,81,0
31,1018,81,0
31,1016,81,513
31,1015,81,997
31,1019,81,1410
30,1012,81,1654
30,1009,80,1852
29,1005,80,1947
29,1003,80,2050
29,1000,80,2124
30,996,80,2182
30,996,80,2208
30,997,80,2246
30,1000,80,2257
30,1007,81,2277
30,1009,81,1880
30,1021,81,1277
30,1021,82,926
31,1025,83,626
31,1025,83,446
31,1030,82,319
31,1029,82,230
31,1034,83,157
31,1028,83,115
31,1033,81,0
31,1020,81,0
31,1021,80,0
31,1022,81,0
30,1021,80,0
30,1021,80,0
30,1018,80,0
30,1013,80,0
30,1011,80,0
30,1009,80,0
30,1001,80,0
30,1005,80,0
30,1004,80,0
30,999,80,0
30,1003,79,0
30,998,80,0
30,1001,80,0
30,998,80,0
31,1002,80,0
31,1001,79,0
31,1000,79,483
31,1012,80,987
31,1012,80,1403
31,1008,80,1597
31,1011,80,1815
31,1008,80,1935
31,1016,81,2035
32,1015,80,2096
32,1012,80,2161
31,1016,81,2190
32,1017,81,2199
31,1016,80,2215
31,1014,81,2235
31,1016,80,2103
31,1015,80,1429
31,1008,80,1037
31,1012,80,759
31,1016,80,550
31,1012,80,371
31,1009,81,266
31,1018,83,179
31,1037,84,128
32,1044,84,0
31,1042,84,0
31,1038,83,0
31,1028,82,0
31,1025,82,0
32,1031,82,0
33,1032,82,0
33,1028,81,0
33,1019,81,0
33,1010,80,0
32,1003,80,0
32,1006,80,0
33,1014,81,0
33,1024,81,0
34,1030,82,0
34,1023,82,0
34,1026,82,0
34,1028,83,0
35,1022,82,0
35,1019,82,463
35,1016,81,963
35,1026,81,1341
35,1026,81,1653
35,1022,81,1834
35,1018,81,1982
35,1017,81,2080
35,1018,81,2151
35,1019,81,2187
35,1017,82,2210
35,1021,82,2238
34,1024,83,2283
34,1025,83,2325
34,1030,83,1890
34,1033,82,1369
34,1035,81,988
34,1032,81,670
34,1037,81,517
34,1036,82,351
34,1034,83,239
34,1038,83,172
34,1035,83,117
34,1032,83,0
34,1037,83,0
34,1039,83,0
34,1039,83,0
34,1034,83,0
34,1033,83,0
34,1034,84,0
34,1042,84,0
35,1045,83,0
35,1052,84,0
35,1058,84,0
35,1064,83,0
34,1062,84,0
33,1051,84,0
33,1049,84,0
33,1043,83,0
33,1038,83,0
32,1032,82,0
32,1034,82,0
33,1039,83,0
33,1034,83,681
34,1035,83,1131
34,1026,82,1508
33,1022,82,1736
33,1024,82,1905
34,1024,82,2037
34,1022,82,2129
34,1023,82,2195
35,1033,82,2245
35,1039,82,2294
34,1039,82,2320
34,1038,82,2344
34,1035,82,2217
34,1032,82,1608
34,1027,82,1160
34,1023,82,790
34,1028,82,571
34,1035,82,386
34,1032,82,279
34,1032,81,188
34,1035,80,136
33,1034,80,0
33,1039,80,0
33,1037,81,0
33,1044,81,0
34,1049,82,0
34,1054,83,0
33,1056,84,0
34,1052,84,0
34,1045,83,0
34,1051,84,0
34,1057,83,0
34,1049,84,0
34,1047,83,0
34,1044,84,0
34,1046,84,0
34,1055,84,0
34,1053,83,0
34,1044,83,0
34,1033,82,0
34,1030,83,174
34,1033,83,891
33,1035,83,1261
34,1034,83,1621
35,1028,83,1849
35,1030,83,2037
34,1037,82,2153
35,1037,81,2243
35,1030,81,2304
35,1029,82,2344
35,1027,82,2373
35,1024,81,2385
35,1025,81,2388
35,1026,82,1636
35,1026,82,1183
35,1033,82,855
35,1030,82,622
35,1033,82,424
35,1038,81,309
36,1029,82,212
36,1031,82,153
36,1036,82,109
36,1037,82,0
35,1049,82,0
36,1050,83,0
35,1047,84,0
35,1046,84,0
35,1047,84,0
35,1040,84,0
35,1037,84,0
35,1039,84,0
35,1037,83,0
35,1033,84,0
35,1032,84,0
34,1036,83,0
34,1035,83,0
34,1039,83,0
35,1032,83,0
35,1030,83,0
35,1026,82,0
34,1035,83,0
34,1038,83,0
34,1042,83,425
34,1042,84,1060
34,1040,84,1443
34,1036,84,1759
34,1034,83,1949
35,1038,82,2099
35,1037,81,2179
35,1038,82,2251
34,1037,82,2287
34,1039,82,2300
34,1042,82,2332
34,1051,83,2325
34,1050,84,1922
34,1046,84,1300
34,1045,84,1005
34,1042,84,683
34,1045,85,493
34,1038,84,335
33,1036,83,241
32,1030,83,163
32,1029,82,117
32,1017,81,0
32,1015,81,0
32,1016,81,0
33,1012,81,0
32,1009,81,0
33,1008,81,0
33,1006,81,0
32,1012,81,0
33,1014,81,0
33,1015,81,0
33,1016,81,0
33,1016,81,0
33,1013,81,0
33,1011,81,0
33,1010,81,0
34,1014,81,0
34,1016,81,0
34,1017,81,0
34,1014,82,0
34,1021,81,283
34,1026,81,754
34,1033,81,1275
34,1037,81,1620
34,1036,82,1827
34,1035,82,1992
34,1029,83,2119
34,1025,83,2184
34,1020,83,2227
34,1021,83,2280
35,1017,83,2311
34,1018,83,2326
34,1014,83,2345
34,1013,83,1704
34,1016,83,1231
34,1016,83,946
34,1019,83,640
34,1025,83,433
34,1027,84,313
34,1029,84,211
34,1036,84,151
34,1033,84,100
34,1029,84,0
35,1028,83,0
35,1027,82,0
35,1028,81,0
36,1023,82,0
35,1028,81,0
35,1021,82,0
36,1026,82,0
36,1028,82,0
36,1028,82,0
36,1031,82,0
36,1035,81,0
36,1032,81,0
36,1026,82,0
35,1025,81,0
35,1029,81,0
36,1034,82,0
36,1039,82,0
36,1030,82,0
36,1031,82,0
36,1030,82,525
35,1037,81,997
35,1031,81,1409
35,1029,82,1663
35,1031,82,1867
35,1027,82,2018
36,1026,82,2133
35,1030,82,2193
35,1023,82,2261
35,1020,82,2297
34,1017,82,2325
34,1018,81,2347
35,1015,81,1823
35,1010,80,1321
34,1006,79,903
35,1014,81,652
36,1026,81,441
36,1038,82,341
36,1050,83,247
37,1049,83,168
38,1045,83,123
38,1041,83,0
36,1035,82,0
36,1023,81,0
36,1012,80,0
36,1011,80,0
36,1005,80,0
36,998,80,0
35,1000,81,0
35,1001,82,0
36,1017,82,0
36,1032,83,0
37,1045,84,0
38,1055,85,0
39,1070,86,0
40,1070,87,0
41,1074,87,0
40,1077,87,0
39,1083,88,0
40,1088,88,0
40,1097,88,0
41,1099,87,187
42,1095,87,783
42,1100,88,1303
39,1095,88,1594
38,1097,88,1808
37,1101,88,1965
36,1100,89,2103
35,1092,88,2175
35,1096,88,2238
36,1103,88,2279
36,1102,88,2318
36,1100,88,2334
37,1105,89,2358
37,1101,90,1780
37,1104,90,1283
38,1111,89,873
37,1112,90,635
38,1111,91,432
38,1116,91,311
38,1116,91,210
39,1110,90,162
39,1124,91,112
39,1131,90,0
38,1124,90,0
38,1114,89,0
38,1111,89,0
37,1106,89,0
37,1104,90,0
38,1100,90,0
47,996,90,0
61,765,90,0
67,627,92,0
73,505,92,0
76,438,92,0
79,382,92,0
81,346,93,0
82,327,93,0
83,308,93,0
85,297,94,0
85,283,93,0
85,275,93,0
85,270,93,563
85,264,94,1054
85,263,94,1363
86,262,93,1658
86,264,93,1855
87,263,93,2020
87,263,93,2103
87,260,94,2183
87,260,93,2218
88,263,94,2259
88,264,94,2279
88,264,95,2275
89,261,95,1905
88,263,95,1385
89,263,95,939
88,262,95,723
89,265,95,488
88,265,95,351
88,261,94,236
88,262,93,170
88,261,93,116
88,262,94,0
88,260,94,0
88,259,93,0
87,258,93,0
87,259,93,0
88,259,93,0
88,257,94,0
88,257,94,0
88,257,94,0
88,260,94,0
88,261,94,0
88,261,94,0
88,262,94,0
89,263,95,0
89,261,94,0
89,261,94,0
88,263,93,0
88,261,94,0
88,261,94,0
89,263,95,0
89,263,95,0
88,266,96,735
90,270,96,1175
91,270,97,1528
92,270,97,1724
92,274,98,1879
93,274,97,2003
93,276,97,2079
94,275,97,2144
94,276,98,2197
94,273,97,2228
95,274,97,2242
94,273,98,2263
94,274,98,2199
94,271,98,1492
94,270,98,1078
94,268,97,776
94,269,97,559
93,272,98,378
92,269,97,279
92,269,97,190
92,267,97,146
90,264,97,0
90,265,96,0
90,264,96,0
89,266,96,0
90,266,95,0
89,264,96,0
89,263,96,0
89,268,97,0
90,268,96,0
90,266,96,0
90,267,96,0
89,266,96,0
89,265,96,0
89,264,96,0
90,265,97,0
90,268,97,0
91,271,97,0
91,273,97,0
91,271,97,0
91,269,97,0
91,269,97,599
91,267,97,1126
91,267,97,1434
92,271,98,1694
92,270,98,1855
93,272,97,1956
93,272,98,2056
94,272,98,2137
94,271,97,2198
94,272,97,2235
94,271,98,2276
94,271,98,2306
95,273,99,2035
95,274,98,1472
96,277,99,993
95,274,98,712
95,275,98,481
95,272,98,348
95,274,98,236
95,271,98,170
95,270,98,122
95,266,98,0
95,269,98,0
95,269,98,0
95,270,99,0
94,270,99,0
95,276,99,0
95,275,99,0
95,273,99,0
95,272,99,0
95,272,98,0
95,271,99,0
95,273,99,0
95,272,99,0
95,272,98,0
95,275,99,0
95,273,98,0
96,272,99,0
96,273,100,0
96,275,99,0
96,278,100,0
96,277,99,320
95,275,99,862
95,275,98,1275
95,276,99,1626
95,274,100,1769
95,272,99,1949
95,270,99,2070
95,270,99,2146
94,269,98,2181
94,268,98,2217
94,271,98,2236
94,270,98,2257
94,269,98,2269
93,268,97,2120
94,267,97,1535
94,268,97,1047
94,270,97,761
94,269,96,514
94,270,97,370
94,270,97,266
95,270,97,178
94,269,97,127
94,267,97,0
94,272,97,0
94,271,97,0
94,269,97,0
93,265,96,0
91,261,94,0
90,261,94,0
89,261,93,0
89,261,93,0
89,259,93,0
89,258,92,0
88,257,92,0
88,258,93,0
88,257,93,0
87,255,93,0
87,257,93,0
87,259,93,0
87,257,94,0
87,259,94,0
87,256,95,137
87,259,95,762
88,260,95,1277
87,262,93,1577
87,258,92,1794
86,258,91,1948
85,258,90,2077
85,255,91,2147
84,254,90,2188
84,255,90,2212
84,254,90,2236
84,255,91,2257
85,252,90,2270
87,257,91,1812
88,259,93,1314
89,265,94,953
91,264,95,647
91,259,94,468
89,255,94,317
88,256,92,230
87,253,92,167
85,251,90,114
84,250,89,0
82,248,88,0
81,246,87,0
81,243,87,0
81,243,86,0
80,243,86,0
80,242,86,0
79,239,86,0
79,238,86,0
79,236,87,0
79,236,86,0
80,239,86,0
80,238,86,0
80,237,87,0
80,239,87,0
80,239,88,0
80,238,88,0
79,239,88,0
79,238,87,0
79,240,88,0
79,240,87,522
79,241,87,1007
80,242,87,1438
80,241,88,1674
80,242,87,1886
80,243,87,2011
79,241,87,2101
79,241,86,2181
79,240,86,2224
80,240,86,2242
80,241,86,2247
80,242,87,2257
81,245,88,2291
82,244,89,2158
82,245,89,1458
82,246,89,1052
82,249,90,716
83,250,90,519
83,251,90,351
83,250,89,254
82,248,88,182
82,246,88,121
82,243,88,0
82,242,89,0
81,241,89,0
81,243,88,0
81,241,87,0
80,241,87,0
80,241,87,0
80,241,86,0
80,239,86,0
80,239,86,0
80,240,86,0
80,242,87,0
79,239,87,0
80,240,87,0
79,242,87,0
79,243,87,0
79,242,86,0
80,240,86,0
79,240,87,0
80,242,87,0
80,240,87,753
80,242,87,1204
80,243,88,1567
80,244,88,1772
80,245,88,1957
80,244,89,2039
80,245,88,2118
80,243,88,2204
80,250,89,2241
80,250,89,2269
80,249,89,2290
80,247,89,2310
80,249,90,2064
80,249,90,1496
80,248,90,1010
81,246,90,729
81,246,90,492
81,246,90,379
81,248,90,270
81,250,91,176
82,248,92,116
82,250,92,0
82,250,92,0
82,251,92,0
82,251,92,0
83,249,92,0
83,251,92,0
83,250,92,0
82,250,91,0
82,248,90,0
81,248,90,0
81,246,91,0
81,246,91,0
81,247,90,0
81,245,91,0
81,244,91,0
81,243,90,0
81,245,91,0
81,245,90,0
81,249,91,0
82,248,90,135
81,244,90,755
81,249,90,1260
81,250,91,1556
81,247,90,1793
81,248,90,1927
81,249,90,2008
81,248,90,2087
80,246,90,2133
80,248,90,2175
80,250,90,2206
81,248,90,2224
81,246,89,2236
80,247,90,2255
81,247,90,1626
81,246,90,1094
82,248,91,784
81,249,91,565
82,251,91,383
81,250,91,277
81,249,90,189
81,249,90,138
81,248,90,0
81,250,90,0
81,252,89,0
81,252,90,0
81,250,89,0
81,249,89,0
82,246,89,0
82,249,90,0
82,251,89,0
82,253,90,0
83,254,90,0
83,255,91,0
83,256,91,0
84,256,92,0
84,255,91,0
83,252,90,0
82,252,90,0
82,250,89,0
82,250,88,0
81,249,89,0
81,250,88,746
81,249,88,1180
80,245,87,1533
76,277,87,1749
75,348,86,1939
74,391,86,2046
73,424,86,2125
72,450,86,2176
72,468,86,2215
72,482,85,2243
72,492,85,2275
71,494,85,2281
71,503,85,1719
71,506,86,1251
71,509,86,909
70,511,87,664
73,482,86,453
75,420,86,328
77,364,87,224
78,336,87,171
78,307,87,116
79,290,87,0
79,278,88,0
80,269,87,0
80,260,87,0
80,255,87,0
80,254,87,0
81,247,87,0
81,247,87,0
81,246,87,0
81,248,87,0
81,246,87,0
81,244,87,0
81,245,87,0
80,245,87,0
80,244,88,0
81,243,88,0
81,242,88,0
81,243,88,0
81,245,89,0
81,245,88,0
82,245,89,655
81,246,89,1137
81,246,88,1471
80,247,88,1771
80,247,88,1903
80,246,87,2062
80,246,88,2169
80,246,88,2236
79,246,87,2286
80,244,86,2320
79,242,86,2344
79,241,86,2336
79,243,87,2061
79,240,86,1492
79,240,86,1015
79,242,86,784
79,240,87,567
79,241,87,384
80,241,86,278
80,241,87,189
80,241,87,138
80,240,87,0
80,243,87,0
80,241,87,0
80,239,87,0
80,238,87,0
80,237,87,0
79,238,86,0
79,240,87,0
79,238,86,0
80,240,87,0
80,245,86,0
80,244,87,0
81,243,86,0
80,240,87,0
79,242,87,0
79,239,86,0
79,238,86,0
79,238,86,0
79,237,86,0
79,237,87,0
79,240,87,576
80,242,88,1056
80,243,87,1469
80,247,88,1667
80,245,87,1880
81,246,87,2008
80,246,88,2102
81,247,88,2197
81,242,88,2254
81,244,88,2272
82,245,88,2286
82,247,88,2307
82,246,88,2320
81,246,88,1570
82,245,88,1138
82,246,87,771
82,246,87,555
82,245,87,380
81,246,87,295
81,246,87,199
81,245,86,142
81,245,87,0
81,244,86,0
81,244,86,0
80,244,87,0
81,249,86,0
80,247,86,0
80,243,86,0
80,243,86,0
80,244,87,0
80,245,86,0
80,242,86,0
79,239,86,0
79,238,85,0
79,239,85,0
79,238,85,0
78,240,86,0
78,241,85,0
79,242,85,0
78,241,85,0
79,242,85,0
79,241,85,208
79,242,86,879
79,244,86,1222
80,244,86,1577
79,243,86,1777
79,244,87,1941
80,243,87,2044
80,243,88,2123
80,243,88,2189
80,241,88,2232
80,241,88,2295
80,241,88,2311
81,244,88,2330
80,246,88,1703
81,251,88,1159
82,249,89,836
82,248,89,566
81,249,89,409
82,249,89,315
81,249,89,212
81,246,89,153
81,246,89,104
81,246,89,0
82,246,88,0
82,246,88,0
83,245,88,0
83,249,89,0
82,247,89,0
82,247,89,0
82,250,89,0
82,251,89,0
82,249,89,0
82,250,89,0
83,248,90,0
82,248,89,0
82,249,89,0
82,247,89,0
82,248,89,0
82,248,89,0
82,248,89,0
82,248,88,0
82,248,88,358
82,248,88,892
82,252,88,1359
82,252,88,1627
82,251,89,1876
82,252,89,2009
82,249,89,2114
81,247,89,2208
82,246,89,2260
82,248,90,2294
82,248,89,2321
81,244,89,2370
81,246,88,2381
80,243,87,2056
80,241,86,1491
79,244,86,1013
80,245,87,734
81,248,88,496
82,250,90,356
83,249,90,273
84,251,90,184
84,248,90,131
83,248,89,0
82,246,89,0
81,246,88,0
81,246,89,0
81,245,88,0
81,249,88,0
81,247,89,0
80,248,89,0
81,252,89,0
83,256,91,0
85,261,92,0
87,266,93,0
88,269,94,0
90,269,95,0
91,269,96,0
91,269,97,0
92,269,97,0
92,270,96,0
93,271,97,0
93,271,97,0
93,273,97,0
94,272,96,697
94,269,97,1209
94,269,97,1506
94,268,98,1761
95,271,98,1883
95,271,98,1996
95,271,97,2090
95,275,98,2144
95,275,98,2213
95,272,98,2254
94,272,97,2295
94,271,97,2330
94,270,97,2352
94,272,97,1610
94,274,98,1168
95,278,98,800
94,274,98,583
94,274,98,422
94,273,98,306
93,275,98,221
94,276,98,148
94,279,98,107
94,278,98,0
94,278,99,0
94,275,98,0
94,274,98,0
94,272,98,0
94,269,98,0
94,268,98,0
94,269,98,0
94,270,97,0
94,274,97,0
94,272,97,0
94,273,97,0
94,273,97,0
94,274,97,0
94,273,97,0
94,273,97,0
94,273,98,0
94,275,99,0
95,275,99,263
95,275,99,811
95,276,100,1216
94,277,99,1509
95,279,99,1725
95,278,99,1929
95,279,98,2052
95,276,99,2163
96,280,99,2233
96,281,99,2277
95,282,98,2311
95,281,99,2339
96,280,99,2364
96,281,99,2382
96,283,98,1851
96,282,99,1341
96,279,99,904
96,279,99,647
96,278,99,435
96,276,99,333
96,278,99,222
96,281,99,160
97,278,99,104
97,280,99,0
97,282,99,0
97,282,99,0
97,281,99,0
96,281,99,0
96,282,100,0
96,284,99,0
96,281,99,0
96,279,99,0
97,278,99,0
97,279,99,0
97,275,99,0
96,278,99,0
96,275,99,0
96,273,99,0
96,273,98,0
95,271,97,0
95,273,98,0
94,274,98,0
94,273,97,263
94,273,98,811
94,274,97,1292
94,278,98,1581
95,278,98,1794
94,276,98,1952
94,276,98,2086
94,277,98,2174
95,276,99,2232
94,277,98,2276
95,277,98,2320
95,277,98,2335
95,274,99,2355
95,278,98,1883
96,275,98,1281
96,275,99,931
96,275,99,628
96,278,99,482
96,279,99,323
96,275,99,227
96,276,99,162
96,275,99,106
96,275,99,0
96,271,100,0
96,271,100,0
95,270,100,0
95,273,100,0
95,276,100,0
95,277,100,0
95,280,100,0
95,280,99,0
95,276,99,0
95,276,99,0
95,279,99,0
95,278,97,0
95,278,97,0
95,278,97,0
94,277,98,0
95,276,98,0
94,277,99,0
94,275,98,513
94,272,99,1022
95,272,99,1465
95,271,98,1666
95,274,98,1892
95,274,99,2033
96,276,99,2150
96,275,99,2215
96,273,99,2269
96,273,98,2309
96,274,99,2332
95,277,99,2352
95,279,99,2141
95,279,98,1555
95,278,99,1126
95,275,98,764
95,278,98,552
95,280,99,375
95,277,99,254
95,273,99,182
94,273,98,140
94,272,98,0
93,272,98,0
93,272,98,0
93,273,98,0
93,272,98,0
92,270,97,0
93,270,97,0
92,269,97,0
92,269,97,0
93,269,97,0
92,266,96,0
91,264,95,0
91,265,95,0
91,267,95,0
91,266,96,0
91,264,96,0
91,265,96,0
91,265,95,0
92,267,96,0
92,269,96,0
92,269,97,0
93,269,97,633
92,273,96,1175
93,272,96,1476
92,274,96,1723
93,272,97,1877
93,270,97,1995
92,267,96,2065
92,266,96,2119
92,266,95,2153
92,268,96,2180
92,266,96,2190
92,269,95,2218
92,268,95,2009
92,269,96,1450
92,268,96,980
93,267,95,711
93,267,95,514
93,268,95,345
93,267,95,263
93,262,95,175
92,265,95,124
92,263,95,0
92,261,94,0
91,259,93,0
90,256,92,0
89,255,92,0
88,253,92,0
87,253,92,0
86,252,91,0
85,255,91,0
85,256,91,0
84,257,92,0
84,257,92,0
84,256,91,0
84,253,91,0
83,252,91,0
84,252,91,0
